RGAP,Objective Function,Time
0.002730182951,4238054.549,0.284
0.00277502004,4237375.776,0.284
0.00277502004,4237375.776,0.285
0.00277502004,4237375.776,0.285
0.00277502004,4237375.776,0.286
0.00277502004,4237375.776,0.286
0.00277502004,4237375.776,0.287
0.00277502004,4237375.776,0.287
0.00277502004,4237375.776,0.288
0.00277502004,4237375.776,0.288
0.00277502004,4237375.776,0.289
0.00277502004,4237375.776,0.289
0.002774899656,4237375.776,0.289
0.002774869561,4237375.776,0.29
0.002774865799,4237375.776,0.29
0.002774863918,4237375.776,0.291
0.002774863448,4237375.776,0.292
0.002774863213,4237375.776,0.292
0.002774863095,4237375.776,0.293
0.002774863088,4237375.776,0.293
0.002774863087,4237375.776,0.294
0.002774863086,4237375.776,0.294
0.002774863086,4237375.776,0.295
0.002774388532,4237375.776,0.295
0.002774269895,4237375.776,0.295
0.002774240236,4237375.776,0.296
0.002774232822,4237375.776,0.296
0.002774229114,4237375.776,0.297
0.002774228651,4237375.776,0.297
0.002774228419,4237375.776,0.298
0.002774228361,4237375.776,0.298
0.002774228332,4237375.776,0.298
0.00277422833,4237375.776,0.299
0.00277422833,4237375.776,0.299
0.002774258835,4237375.776,0.3
0.002774249886,4237375.776,0.3
0.002774240936,4237375.776,0.3
0.002774231987,4237375.776,0.301
0.002774235139,4237375.776,0.301
0.002774226189,4237375.776,0.302
0.002774217901,4237375.776,0.302
0.002774215664,4237375.776,0.302
0.002774213427,4237375.776,0.303
0.002774211189,4237375.776,0.303
0.002774211189,4237375.776,0.304
0.003375276705,4236818.276,0.304
0.003333660788,4236816.912,0.305
0.00333135289,4236816.724,0.305
0.003324284376,4236816.655,0.305
0.00331736263,4236816.614,0.306
0.003316010535,4236816.605,0.306
0.003314659377,4236816.6,0.307
0.003313554657,4236816.597,0.307
0.00331287975,4236816.596,0.308
0.003312603743,4236816.595,0.308
0.003312603743,4236816.595,0.309
0.00301466759,4236129.797,0.309
0.003143812242,4236030.366,0.309
0.003093161354,4236025.815,0.31
0.00302910162,4236023.826,0.31
0.002990327832,4236023.387,0.311
0.002962968376,4236023.247,0.311
0.002958576279,4236023.238,0.311
0.002956826645,4236023.237,0.312
0.002955618639,4236023.236,0.312
0.002955098518,4236023.236,0.313
0.002955098518,4236023.236,0.313
0.002910670497,4235819.006,0.313
0.002903895111,4235818.872,0.314
0.002903970496,4235818.87,0.314
0.002904387955,4235818.87,0.315
0.002904517239,4235818.87,0.315
0.002904613804,4235818.87,0.316
0.002904724796,4235818.87,0.316
0.002904742318,4235818.869,0.317
0.00290476977,4235818.869,0.317
0.002904797543,4235818.869,0.317
0.002904797543,4235818.869,0.318
0.002521529049,4235739.118,0.318
0.002476816046,4235719.15,0.319
0.00248764171,4235715.032,0.319
0.002496891603,4235713.94,0.32
0.002498404512,4235713.302,0.32
0.002500137763,4235712.96,0.32
0.002496895958,4235712.619,0.321
0.002499061616,4235712.423,0.321
0.002497181989,4235712.182,0.322
0.002495859211,4235712.083,0.322
0.002495859211,4235712.083,0.322
0.002528855693,4235707.042,0.323
0.002547086398,4235706.005,0.323
0.002557782483,4235705.856,0.324
0.002558877204,4235705.855,0.324
0.002559153076,4235705.855,0.324
0.002559272809,4235705.855,0.325
0.002559346658,4235705.855,0.325
0.002559385331,4235705.855,0.326
0.002559404386,4235705.855,0.326
0.002559413621,4235705.855,0.326
0.002559413621,4235705.855,0.327
0.002534144784,4235663.223,0.327
0.002528472008,4235663.041,0.328
0.002525682481,4235662.999,0.328
0.002525413579,4235662.993,0.328
0.002525145521,4235662.99,0.329
0.002525126544,4235662.99,0.329
0.002525109084,4235662.99,0.33
0.002525100357,4235662.989,0.33
0.002525091633,4235662.989,0.33
0.002525089545,4235662.989,0.331
0.002525089545,4235662.989,0.331
0.002534709941,4235661.222,0.332
0.002535145084,4235660.953,0.332
0.002527622317,4235660.745,0.333
0.002519254146,4235660.64,0.333
0.002514903094,4235660.584,0.333
0.002510726732,4235660.551,0.334
0.002506477387,4235660.526,0.334
0.002502192972,4235660.507,0.335
0.002500037612,4235660.501,0.335
0.00249787941,4235660.497,0.335
0.00249787941,4235660.497,0.336
0.001939375381,4235603.375,0.336
0.001868217803,4235600.033,0.337
0.001833287279,4235598.919,0.337
0.001829140073,4235598.852,0.337
0.00182691874,4235598.821,0.338
0.00182656618,4235598.811,0.338
0.001826372486,4235598.807,0.339
0.001825995981,4235598.805,0.339
0.001825909461,4235598.804,0.34
0.001825721325,4235598.804,0.34
0.001825721325,4235598.804,0.34
0.004182121203,4233691.848,0.341
0.002796812167,4233454.349,0.341
0.002661074366,4233446.163,0.342
0.002636603175,4233445.132,0.342
0.002640234663,4233445.002,0.342
0.002640121118,4233444.971,0.343
0.002640602521,4233444.968,0.343
0.002640601078,4233444.967,0.344
0.002640721613,4233444.967,0.344
0.002640851976,4233444.967,0.344
0.002640851976,4233444.967,0.345
0.002631165728,4233439.342,0.345
0.002628515247,4233437.786,0.346
0.002626341348,4233437.117,0.346
0.00262642056,4233437.091,0.347
0.002626461683,4233437.085,0.347
0.002626482625,4233437.084,0.347
0.002626523684,4233437.083,0.348
