RGAP,Objective Function,Time
1.558310496e-05,4231335.792,0.268
1.412766655e-05,4231335.79,0.268
1.412245578e-05,4231335.787,0.269
1.017438084e-05,4231335.734,0.271
9.544788139e-06,4231335.695,0.273
9.214994639e-06,4231335.661,0.275
8.864124138e-06,4231335.63,0.278
8.521429181e-06,4231335.602,0.28
8.206118201e-06,4231335.576,0.282
7.890280035e-06,4231335.553,0.284
7.579009812e-06,4231335.532,0.286
7.277855498e-06,4231335.512,0.288
6.987602297e-06,4231335.494,0.29
6.705297434e-06,4231335.477,0.292
6.43204767e-06,4231335.462,0.294
6.168421194e-06,4231335.448,0.297
5.914635825e-06,4231335.435,0.299
5.670684443e-06,4231335.423,0.301
5.436418341e-06,4231335.412,0.303
5.211602253e-06,4231335.402,0.305
4.995950349e-06,4231335.392,0.307
4.789149595e-06,4231335.384,0.309
4.590874755e-06,4231335.376,0.311
4.590874755e-06,4231335.376,0.311
4.590874755e-06,4231335.376,0.312
4.577898825e-06,4231335.376,0.312
4.352288389e-06,4231335.376,0.313
4.457249673e-06,4231335.376,0.313
4.333279301e-06,4231335.376,0.314
4.583228617e-06,4231335.376,0.314
4.841954058e-06,4231335.376,0.315
4.712747976e-06,4231335.376,0.315
3.655841715e-06,4231335.375,0.316
3.749670905e-06,4231335.375,0.317
3.833168313e-06,4231335.374,0.317
2.819842391e-06,4231335.374,0.318
7.152081514e-06,4231335.369,0.318
6.782027696e-06,4231335.369,0.319
7.033201762e-06,4231335.368,0.319
7.021037814e-06,4231335.368,0.32
7.118368049e-06,4231335.368,0.321
7.0772303e-06,4231335.368,0.321
7.042753635e-06,4231335.368,0.322
6.680332596e-06,4231335.368,0.322
6.74852979e-06,4231335.368,0.323
6.074359238e-06,4231335.367,0.324
6.138989735e-06,4231335.367,0.325
4.087920399e-06,4231335.359,0.328
3.782623581e-06,4231335.353,0.33
3.619396688e-06,4231335.348,0.332
3.468198016e-06,4231335.343,0.334
3.323371118e-06,4231335.338,0.336
3.184581139e-06,4231335.334,0.338
3.051739335e-06,4231335.33,0.339
2.924614703e-06,4231335.327,0.341
2.80292258e-06,4231335.324,0.343
2.686384864e-06,4231335.321,0.345
2.57474898e-06,4231335.318,0.347
2.46778727e-06,4231335.316,0.349
2.365291686e-06,4231335.313,0.351
2.267068964e-06,4231335.311,0.352
2.172937281e-06,4231335.309,0.354
2.082724164e-06,4231335.307,0.356
1.996265215e-06,4231335.306,0.358
1.913403344e-06,4231335.304,0.36
1.833988222e-06,4231335.303,0.362
1.757875902e-06,4231335.302,0.364
1.757875902e-06,4231335.302,0.364
1.757875902e-06,4231335.302,0.365
1.767796221e-06,4231335.302,0.365
1.747853814e-06,4231335.302,0.365
1.795892415e-06,4231335.302,0.366
1.749647162e-06,4231335.302,0.366
1.828419411e-06,4231335.301,0.367
1.921849151e-06,4231335.301,0.367
1.92183982e-06,4231335.301,0.368
1.503569971e-06,4231335.301,0.368
1.548679346e-06,4231335.301,0.369
1.581617655e-06,4231335.301,0.369
1.173807108e-06,4231335.301,0.37
2.908309084e-06,4231335.3,0.37
2.759877677e-06,4231335.3,0.371
2.869502672e-06,4231335.3,0.371
2.838483801e-06,4231335.3,0.372
2.879250787e-06,4231335.3,0.372
2.862511433e-06,4231335.3,0.373
2.847562674e-06,4231335.3,0.373
2.701861361e-06,4231335.3,0.374
2.729246857e-06,4231335.3,0.374
2.459005167e-06,4231335.3,0.375
2.484509454e-06,4231335.3,0.375
1.653606184e-06,4231335.299,0.377
1.522406612e-06,4231335.298,0.379
1.45546704e-06,4231335.297,0.381
1.394427984e-06,4231335.296,0.383
1.336195005e-06,4231335.295,0.384
1.280454755e-06,4231335.295,0.386
1.227125922e-06,4231335.294,0.388
1.176099038e-06,4231335.294,0.39
1.127252325e-06,4231335.293,0.392
1.080471018e-06,4231335.293,0.393
1.035652521e-06,4231335.292,0.395
9.927051627e-07,4231335.292,0.397
9.515455917e-07,4231335.291,0.399
9.120966095e-07,4231335.291,0.401
8.74285695e-07,4231335.291,0.403
8.380441022e-07,4231335.29,0.405
8.033063263e-07,4231335.29,0.407
7.700097532e-07,4231335.29,0.408
7.380944654e-07,4231335.29,0.41
7.075030609e-07,4231335.289,0.412
7.075030609e-07,4231335.289,0.413
7.075030609e-07,4231335.289,0.413
7.115248482e-07,4231335.289,0.413
7.035054078e-07,4231335.289,0.414
7.228662658e-07,4231335.289,0.414
7.042300781e-07,4231335.289,0.415
7.361318705e-07,4231335.289,0.415
7.736221631e-07,4231335.289,0.416
7.736184059e-07,4231335.289,0.416
6.050598323e-07,4231335.289,0.417
6.232602472e-07,4231335.289,0.417
6.365453529e-07,4231335.289,0.418
4.722023144e-07,4231335.289,0.418
1.171245976e-06,4231335.289,0.419
1.111430658e-06,4231335.289,0.419
1.155601148e-06,4231335.289,0.42
1.143154601e-06,4231335.289,0.421
1.159596511e-06,4231335.289,0.421
1.152853593e-06,4231335.289,0.421
1.146826914e-06,4231335.289,0.422
1.088045551e-06,4231335.289,0.422
1.099091861e-06,4231335.289,0.423
9.901761435e-07,4231335.289,0.423
1.000448155e-06,4231335.289,0.424
6.656801262e-07,4231335.289,0.426
6.128789051e-07,4231335.289,0.428
5.859572038e-07,4231335.289,0.43
5.614082824e-07,4231335.289,0.432
5.379859176e-07,4231335.288,0.434
5.155642756e-07,4231335.288,0.436
4.941109296e-07,4231335.288,0.438
4.735820629e-07,4231335.288,0.439
4.539288748e-07,4231335.288,0.441
4.351053708e-07,4231335.288,0.443
4.170704363e-07,4231335.288,0.445
3.997873379e-07,4231335.288,0.447
3.83222675e-07,4231335.288,0.449
3.673455095e-07,4231335.288,0.451
3.521267734e-07,4231335.288,0.454
3.375389042e-07,4231335.288,0.456
3.235556313e-07,4231335.288,0.458
